,Unnamed: 0,Cand_Name,Cand_Office_St,Cand_Office_Dist_x,Cand_Office_Dist_y,Cand_Party_Affiliation,Year,recent_presidential_vote,percent_bachelor_or_above,gov_party,Party_Previous_Vote_Share,Incumbent,minority_percentage,Gender,Presidential_Approval_Rating,Same_Party_As_President,Median_Income,name_commonness,Primary.Vote.Percent,labor_force,Raised,Spent,seat_transition
959,959,"ROSKAM, PETER",IL,6.0,6.0,REP,2018,0.7108725690000001,50.9,REP,0.5950388839999999,1,0.19464,1.0,0.37,True,98889.0,55,100.0,84.1,5804063.6,4059535.41,0.0
960,960,"SONGER, AUSTIN",IL,6.0,6.0,DEM,2018,0.7108725690000001,50.9,REP,0.404961116,0,0.19464,1.0,0.37,False,98889.0,500,,84.1,4664016.73,3271603.78,0.0
961,961,"WILKINS, BECKY ANDERSON",IL,6.0,6.0,DEM,2018,0.7108725690000001,50.9,REP,0.404961116,0,0.19464,1.0,0.37,False,98889.0,189,,84.1,4664016.73,3271603.78,0.0
962,962,"ZORDANI, JENNIFER MS.",IL,6.0,6.0,DEM,2018,0.7108725690000001,50.9,REP,0.404961116,0,0.19464,0.0,0.37,False,98889.0,1,,84.1,4664016.73,3271603.78,0.0
963,963,"CAMERON, CRAIG",IL,7.0,7.0,REP,2018,0.7805153220000001,39.7,REP,0.159970206,0,0.61382,1.0,0.37,True,58444.0,56,56.7,84.9,0.0,0.0,0.0
964,964,"CLARK, ANTHONY",IL,7.0,7.0,DEM,2018,0.7805153220000001,39.7,REP,0.8400297940000001,0,0.61382,1.0,0.37,False,58444.0,22,,84.9,379862.43,438019.2,0.0
965,965,"DAVIS, DANNY K",IL,7.0,7.0,DEM,2018,0.7805153220000001,39.7,REP,0.8400297940000001,1,0.61382,1.0,0.37,False,58444.0,95,73.9,84.9,379862.43,438019.2,0.0
966,966,"KENNEDY, ABIGAIL",IL,7.0,7.0,DEM,2018,0.7805153220000001,39.7,REP,0.8400297940000001,0,0.61382,0.0,0.37,False,58444.0,500,,84.9,379862.43,438019.2,0.0
967,967,"LEEF, JEFFREY A.",IL,7.0,7.0,REP,2018,0.7805153220000001,39.7,REP,0.159970206,0,0.61382,1.0,0.37,True,58444.0,15,,84.9,0.0,0.0,0.0
968,968,"SALIM, AHMED",IL,7.0,7.0,DEM,2018,0.7805153220000001,39.7,REP,0.8400297940000001,0,0.61382,1.0,0.37,False,58444.0,500,,84.9,379862.43,438019.2,0.0
969,969,"DIGANVKER, JITENDRA JD",IL,8.0,8.0,REP,2018,0.734596204,33.0,REP,0.419259271,0,0.34399,1.0,0.37,True,69386.0,500,100.0,77.24737,35817.77,37330.97,4.0
970,970,"JHINGAN, VANDANA",IL,8.0,8.0,REP,2018,0.734596204,33.0,REP,0.419259271,0,0.34399,0.0,0.37,True,69386.0,500,,77.24737,35817.77,37330.97,4.0
971,971,"KRISHNAMOORTHI, S. RAJA",IL,8.0,8.0,DEM,2018,0.734596204,33.0,REP,0.580740729,1,0.34399,1.0,0.37,False,69386.0,500,100.0,77.24737,4968650.72,962614.46,4.0
972,972,"STRAW, ANDREW U. D.",IL,8.0,8.0,DIS,2018,0.734596204,33.0,REP,0.0,0,0.34399,1.0,0.37,False,69386.0,28,,77.24737,,,4.0
973,973,"ELLESON, JOHN D",IL,9.0,9.0,REP,2018,0.7805153220000001,52.1,REP,0.341948772,0,0.28051,1.0,0.37,True,70552.0,6,40.5,70.32381,47506.98,39802.1,0.0
974,974,"ELLESON, JOHN D.",IL,9.0,9.0,REP,2018,0.7805153220000001,52.1,REP,0.341948772,0,0.28051,1.0,0.37,True,70552.0,6,,70.32381,47506.98,39802.1,0.0
975,975,"LASONDE, JOAN MCCARTHY",IL,9.0,9.0,REP,2018,0.7805153220000001,52.1,REP,0.341948772,0,0.28051,0.0,0.37,True,70552.0,500,,70.32381,47506.98,39802.1,0.0
976,976,"RICE, MAXWELL",IL,9.0,9.0,REP,2018,0.7805153220000001,52.1,REP,0.341948772,0,0.28051,1.0,0.37,True,70552.0,500,,70.32381,47506.98,39802.1,0.0
977,977,"SANGARI, SARGIS",IL,9.0,9.0,REP,2018,0.7805153220000001,52.1,REP,0.341948772,0,0.28051,1.0,0.37,True,70552.0,500,,70.32381,47506.98,39802.1,0.0
978,978,"SCHAKOWSKY, JANICE D",IL,9.0,9.0,DEM,2018,0.7805153220000001,52.1,REP,0.6580512279999999,1,0.28051,0.0,0.37,False,70552.0,184,100.0,70.32381,1433905.26,1303698.54,0.0
979,979,"THOMAS, DARRYL VINCENT OBSTERGA JR.",IL,9.0,9.0,REP,2018,0.7805153220000001,52.1,REP,0.341948772,0,0.28051,1.0,0.37,True,70552.0,500,,70.32381,47506.98,39802.1,0.0
980,980,"THOMAS, VINCENT D., JR.",IL,9.0,9.0,REP,2018,0.7805153220000001,52.1,REP,0.341948772,0,0.28051,1.0,0.37,True,70552.0,98,,70.32381,47506.98,39802.1,0.0
981,981,"BENNETT, DOUGLAS R 1963",IL,10.0,10.0,REP,2018,0.760003751,43.7,REP,0.47521038,0,0.30706999999999995,1.0,0.37,True,80229.0,50,35.6,64.9,251250.0,207912.45,4.0
982,982,"RUTAGWIBIRA, ALOYS",IL,10.0,10.0,REP,2018,0.760003751,43.7,REP,0.47521038,0,0.30706999999999995,1.0,0.37,True,80229.0,500,,64.9,251250.0,207912.45,4.0
983,983,"SCHNEIDER, BRADLEY SCOTT",IL,10.0,10.0,DEM,2018,0.760003751,43.7,REP,0.52478962,1,0.30706999999999995,1.0,0.37,False,80229.0,57,100.0,64.9,4003872.2,2472025.28,4.0
984,984,"SHAH, SAPAN M.D. J.D.",IL,10.0,10.0,REP,2018,0.760003751,43.7,REP,0.47521038,0,0.30706999999999995,1.0,0.37,True,80229.0,500,,64.9,251250.0,207912.45,4.0
985,985,"WYNES, JEREMY",IL,10.0,10.0,REP,2018,0.760003751,43.7,REP,0.47521038,0,0.30706999999999995,1.0,0.37,True,80229.0,26,,64.9,251250.0,207912.45,4.0
986,986,"FOSTER, G. WILLIAM (BILL)",IL,11.0,11.0,DEM,2018,0.71148254,34.8,REP,0.598505814,1,0.34444,1.0,0.37,False,75446.0,500,100.0,64.4,2295388.01,1373099.41,4.0
987,987,"STELLA, DOMINICK J. M.D.",IL,11.0,11.0,REP,2018,0.71148254,34.8,REP,0.401494186,0,0.34444,1.0,0.37,True,75446.0,500,79.4,64.4,264935.01,146601.13,4.0
988,988,"VLAKANCIC, CONNOR",IL,11.0,11.0,REP,2018,0.71148254,34.8,REP,0.401494186,0,0.34444,1.0,0.37,True,75446.0,500,,64.4,264935.01,146601.13,4.0
989,989,"AUXIER, RANDY",IL,12.0,12.0,GRE,2018,0.416049425,22.1,REP,0.06003529,0,0.22525,1.0,0.37,False,48570.0,77,,63.7,,,0.0
990,990,"BEQUETTE, DAVID ALLAN",IL,12.0,12.0,DEM,2018,0.416049425,22.1,REP,0.397029195,0,0.22525,1.0,0.37,False,48570.0,4,,63.7,2877041.62,2672599.55,0.0
991,991,"BOST, MICHAEL",IL,12.0,12.0,REP,2018,0.416049425,22.1,REP,0.542935515,1,0.22525,1.0,0.37,True,48570.0,1,83.5,63.7,2450841.23,1759882.71,0.0
992,992,"COLOMBO, NATHAN CHARLES MR",IL,12.0,12.0,DEM,2018,0.416049425,22.1,REP,0.397029195,0,0.22525,1.0,0.37,False,48570.0,49,,63.7,2877041.62,2672599.55,0.0
993,993,"KELLY, BRENDAN",IL,12.0,12.0,DEM,2018,0.416049425,22.1,REP,0.397029195,0,0.22525,1.0,0.37,False,48570.0,500,80.9,63.7,2877041.62,2672599.55,0.0
994,994,"KING, ADAM JOSHUA",IL,12.0,12.0,DEM,2018,0.416049425,22.1,REP,0.397029195,0,0.22525,1.0,0.37,False,48570.0,36,,63.7,2877041.62,2672599.55,0.0
995,995,"KOEN, CHARLES",IL,12.0,12.0,DEM,2018,0.416049425,22.1,REP,0.397029195,0,0.22525,1.0,0.37,False,48570.0,23,,63.7,2877041.62,2672599.55,0.0
996,996,"MCMAHAN, PAT",IL,12.0,12.0,DEM,2018,0.416049425,22.1,REP,0.397029195,0,0.22525,0.0,0.37,False,48570.0,37,,63.7,2877041.62,2672599.55,0.0
997,997,"NELSON, PRESTON",IL,12.0,12.0,REP,2018,0.416049425,22.1,REP,0.542935515,0,0.22525,1.0,0.37,True,48570.0,500,,63.7,2450841.23,1759882.71,0.0
998,998,"PRUITT, CHARLES DEAN",IL,12.0,12.0,DEM,2018,0.416049425,22.1,REP,0.397029195,0,0.22525,1.0,0.37,False,48570.0,23,,63.7,2877041.62,2672599.55,0.0
999,999,"DAVIS, RODNEY L",IL,13.0,13.0,REP,2018,0.441248153,30.0,REP,0.597304963,1,0.18922,1.0,0.37,True,51129.0,74,100.0,64.8,3069846.18,2207359.26,0.0
1000,1000,"EBEL, JONATHAN HANS",IL,13.0,13.0,DEM,2018,0.441248153,30.0,REP,0.402695037,0,0.18922,1.0,0.37,False,51129.0,32,,64.8,3010840.99,1889258.82,0.0
1001,1001,"GILL, DAVID MICHAEL DR.",IL,13.0,13.0,DEM,2018,0.441248153,30.0,REP,0.402695037,0,0.18922,1.0,0.37,False,51129.0,4,,64.8,3010840.99,1889258.82,0.0
1002,1002,"JONES, ERIK C",IL,13.0,13.0,DEM,2018,0.441248153,30.0,REP,0.402695037,0,0.18922,1.0,0.37,False,51129.0,87,,64.8,3010840.99,1889258.82,0.0
1003,1003,"LONDRIGAN, BETSY DIRKSEN",IL,13.0,13.0,DEM,2018,0.441248153,30.0,REP,0.402695037,0,0.18922,0.0,0.37,False,51129.0,500,45.7,64.8,3010840.99,1889258.82,0.0
1004,1004,"SIDES, ANGLE",IL,13.0,13.0,DEM,2018,0.441248153,30.0,REP,0.402695037,0,0.18922,0.0,0.37,False,51129.0,500,,64.8,3010840.99,1889258.82,0.0
1005,1005,"WEBB, BENJAMIN ADAM",IL,13.0,13.0,DEM,2018,0.441248153,30.0,REP,0.402695037,0,0.18922,1.0,0.37,False,51129.0,44,,64.8,3010840.99,1889258.82,0.0
1006,1006,"BROLLEY, MATT",IL,14.0,14.0,DEM,2018,0.5559875479999999,39.6,REP,0.404310251,0,0.13385999999999998,1.0,0.37,False,92461.0,500,,64.2,3183659.96,1493209.89,0.0
1007,1007,"HOSTA, JOHN",IL,14.0,14.0,DEM,2018,0.5559875479999999,39.6,REP,0.404310251,0,0.13385999999999998,1.0,0.37,False,92461.0,6,,64.2,3183659.96,1493209.89,0.0
1008,1008,"HULTGREN, RANDY",IL,14.0,14.0,REP,2018,0.5559875479999999,39.6,REP,0.5956897489999999,1,0.13385999999999998,1.0,0.37,True,92461.0,77,100.0,64.2,1885884.37,961366.69,0.0
1009,1009,"ROLDAN-JOHNSON, DANIEL",IL,14.0,14.0,DEM,2018,0.5559875479999999,39.6,REP,0.404310251,0,0.13385999999999998,1.0,0.37,False,92461.0,12,,64.2,3183659.96,1493209.89,0.0
1010,1010,"SWANSON, VICTOR",IL,14.0,14.0,DEM,2018,0.5559875479999999,39.6,REP,0.404310251,0,0.13385999999999998,1.0,0.37,False,92461.0,101,,64.2,3183659.96,1493209.89,0.0
1011,1011,"UNDERWOOD, LAUREN A",IL,14.0,14.0,DEM,2018,0.5559875479999999,39.6,REP,0.404310251,0,0.13385999999999998,0.0,0.37,False,92461.0,137,57.4,64.2,3183659.96,1493209.89,0.0
1012,1012,"WALZ, JIM",IL,14.0,14.0,DEM,2018,0.5559875479999999,39.6,REP,0.404310251,0,0.13385999999999998,1.0,0.37,False,92461.0,5,,64.2,3183659.96,1493209.89,0.0
1013,1013,"WEBER, GEORGE",IL,14.0,14.0,DEM,2018,0.5559875479999999,39.6,REP,0.404310251,0,0.13385999999999998,1.0,0.37,False,92461.0,53,,64.2,3183659.96,1493209.89,0.0
1014,1014,"GAITHER, KEVIN",IL,15.0,15.0,DEM,2018,0.353923728,18.9,REP,0.0,0,0.07435,1.0,0.37,False,52527.0,13,62.1,64.7,43518.72,39715.34,0.0
1015,1015,"MARCH, ANTHONY JAMES",IL,15.0,15.0,DEM,2018,0.353923728,18.9,REP,0.0,0,0.07435,1.0,0.37,False,52527.0,22,,64.7,43518.72,39715.34,0.0
1016,1016,"SHIMKUS, JOHN M",IL,15.0,15.0,REP,2018,0.353923728,18.9,REP,1.0,1,0.07435,1.0,0.37,True,52527.0,6,100.0,64.7,1782034.86,1501672.32,0.0
1017,1017,"SPOERER, CARL",IL,15.0,15.0,DEM,2018,0.353923728,18.9,REP,0.0,0,0.07435,1.0,0.37,False,52527.0,91,,64.7,43518.72,39715.34,0.0
1018,1018,"ARROYAVE, NATHAN",IL,16.0,16.0,DEM,2018,0.478882641,21.8,REP,0.0,0,0.09987,1.0,0.37,False,60326.0,49,,64.51333,309796.65,313288.22,0.0
1019,1019,"BRIEL, AMY",IL,16.0,16.0,DEM,2018,0.478882641,21.8,REP,0.0,0,0.09987,0.0,0.37,False,60326.0,2,,64.51333,309796.65,313288.22,0.0
1020,1020,"DADY, SARA",IL,16.0,16.0,DEM,2018,0.478882641,21.8,REP,0.0,0,0.09987,0.0,0.37,False,60326.0,50,40.6,64.51333,309796.65,313288.22,0.0
1021,1021,"DEBATES, JAYE",IL,16.0,16.0,REP,2018,0.478882641,21.8,REP,1.0,0,0.09987,0.0,0.37,True,60326.0,500,,64.51333,1671492.52,1666682.96,0.0
1022,1022,"HASKELL, JASON REX",IL,16.0,16.0,REP,2018,0.478882641,21.8,REP,1.0,0,0.09987,1.0,0.37,True,60326.0,3,,64.51333,1671492.52,1666682.96,0.0
1023,1023,"KINZINGER, ADAM",IL,16.0,16.0,REP,2018,0.478882641,21.8,REP,1.0,1,0.09987,1.0,0.37,True,60326.0,36,68.0,64.51333,1671492.52,1666682.96,0.0
1024,1024,"MARSHALL, ZANE EDWARD",IL,16.0,16.0,REP,2018,0.478882641,21.8,REP,1.0,0,0.09987,1.0,0.37,True,60326.0,500,,64.51333,1671492.52,1666682.96,0.0
1025,1025,"MARTER, JAMES THOMAS",IL,16.0,16.0,REP,2018,0.478882641,21.8,REP,1.0,0,0.09987,1.0,0.37,True,60326.0,5,,64.51333,1671492.52,1666682.96,0.0
1026,1026,"MINELLI, CHRISTOPHER RYAN",IL,16.0,16.0,DEM,2018,0.478882641,21.8,REP,0.0,0,0.09987,1.0,0.37,False,60326.0,2,,64.51333,309796.65,313288.22,0.0
1027,1027,"MOHAMMAD, NEILL DR.",IL,16.0,16.0,DEM,2018,0.478882641,21.8,REP,0.0,0,0.09987,1.0,0.37,False,60326.0,500,,64.51333,309796.65,313288.22,0.0
1028,1028,"OWENS, KYLE LEE MASTER",IL,16.0,16.0,IND,2018,0.478882641,21.8,REP,0.0,0,0.09987,1.0,0.37,False,60326.0,86,,64.51333,,,0.0
1029,1029,"VERCOLIO-OSMUND, BETH",IL,16.0,16.0,DEM,2018,0.478882641,21.8,REP,0.0,0,0.09987,0.0,0.37,False,60326.0,110,,64.51333,309796.65,313288.22,0.0
1030,1030,"BUSTOS, CHERI",IL,17.0,17.0,DEM,2018,0.464923235,18.3,REP,0.6014576220000001,1,0.17572000000000002,0.0,0.37,False,48036.0,500,100.0,66.1,3413719.13,2694959.62,0.0
1031,1031,"FAWELL, WILLIAM W",IL,17.0,17.0,REP,2018,0.464923235,18.3,REP,0.398542378,0,0.17572000000000002,1.0,0.37,True,48036.0,9,100.0,66.1,24072.0,21427.0,0.0
1032,1032,"KLEINE, MARK A MR.",IL,17.0,17.0,REP,2018,0.464923235,18.3,REP,0.398542378,0,0.17572000000000002,1.0,0.37,True,48036.0,18,,66.1,24072.0,21427.0,0.0
1033,1033,"SCHUH, JON RODNEY MR. JR.",IL,17.0,17.0,REP,2018,0.464923235,18.3,REP,0.398542378,0,0.17572000000000002,1.0,0.37,True,48036.0,97,,66.1,24072.0,21427.0,0.0
1034,1034,"DETERS, BRIAN",IL,18.0,18.0,DEM,2018,0.405738112,31.7,REP,0.277959715,0,0.094,1.0,0.37,False,65048.0,8,,65,58569.95,59963.0,0.0
1035,1035,"LAHOOD, DARIN MCKAY",IL,18.0,18.0,REP,2018,0.405738112,31.7,REP,0.722040285,1,0.094,1.0,0.37,True,65048.0,500,78.9,65,2529337.44,2207878.57,0.0
1036,1036,"MILLER, DARREL",IL,18.0,18.0,DEM,2018,0.405738112,31.7,REP,0.277959715,0,0.094,1.0,0.37,False,65048.0,500,,65,58569.95,59963.0,0.0
1037,1037,"RIENTS, DONALD",IL,18.0,18.0,REP,2018,0.405738112,31.7,REP,0.722040285,0,0.094,1.0,0.37,True,65048.0,42,,65,2529337.44,2207878.57,0.0
1038,1038,"RODRIGUEZ, JUNIUS",IL,18.0,18.0,DEM,2018,0.405738112,31.7,REP,0.277959715,0,0.094,1.0,0.37,False,65048.0,500,41.7,65,58569.95,59963.0,0.0
1039,1039,"BELKO, JEREMY D.",IN,1.0,1.0,REP,2018,0.55408011,21.8,REP,0.0,0,0.30281,1.0,0.5,True,56293.0,26,,79.3,0.0,0.0,4.0
1040,1040,"CHUBB, LARRY",IN,1.0,1.0,DEM,2018,0.55408011,21.8,REP,0.8151493459999999,0,0.30281,1.0,0.5,False,56293.0,58,,79.3,1028409.74,776326.6,4.0
1041,1041,"DAGGETT , ANTONIO (TONY) SR.",IN,1.0,1.0,DEM,2018,0.55408011,21.8,REP,0.8151493459999999,0,0.30281,1.0,0.5,False,56293.0,500,,79.3,1028409.74,776326.6,4.0
1042,1042,"DOPP, DAVID",IN,1.0,1.0,REP,2018,0.55408011,21.8,REP,0.0,0,0.30281,1.0,0.5,True,56293.0,4,,79.3,0.0,0.0,4.0
1043,1043,"IVANOVICH, ROSEANN P.",IN,1.0,1.0,REP,2018,0.55408011,21.8,REP,0.0,0,0.30281,0.0,0.5,True,56293.0,500,,79.3,0.0,0.0,4.0
1044,1044,"LEYVA, MARK J",IN,1.0,1.0,REP,2018,0.55408011,21.8,REP,0.0,0,0.30281,1.0,0.5,True,56293.0,18,27.0,79.3,0.0,0.0,4.0
1045,1045,"MEYER, JOHN",IN,1.0,1.0,REP,2018,0.55408011,21.8,REP,0.0,0,0.30281,1.0,0.5,True,56293.0,6,,79.3,0.0,0.0,4.0
1046,1046,"PAPPAS, NICHOLAS",IN,1.0,1.0,REP,2018,0.55408011,21.8,REP,0.0,0,0.30281,1.0,0.5,True,56293.0,51,,79.3,0.0,0.0,4.0
1047,1047,"VISCLOSKY, PETER J.",IN,1.0,1.0,DEM,2018,0.55408011,21.8,REP,0.8151493459999999,1,0.30281,1.0,0.5,False,56293.0,55,80.5,79.3,1028409.74,776326.6,4.0
1048,1048,"BUSH, AARON MICHAEL",IN,2.0,2.0,DEM,2018,0.379473881,21.0,REP,0.369160396,0,0.1359,1.0,0.5,False,53440.0,35,,79.2,3013274.13,2347900.03,0.0
1049,1049,"CARPENTER, DOUGLAS M.",IN,2.0,2.0,DEM,2018,0.379473881,21.0,REP,0.369160396,0,0.1359,1.0,0.5,False,53440.0,50,,79.2,3013274.13,2347900.03,0.0
1050,1050,"HACKETT, MARY PATRICIA",IN,2.0,2.0,DEM,2018,0.379473881,21.0,REP,0.369160396,0,0.1359,0.0,0.5,False,53440.0,15,,79.2,3013274.13,2347900.03,0.0
1051,1051,"HALL, MEL",IN,2.0,2.0,DEM,2018,0.379473881,21.0,REP,0.369160396,0,0.1359,0.0,0.5,False,53440.0,500,41.7,79.2,3013274.13,2347900.03,0.0
1052,1052,"JOSHI, YATISH J MR.",IN,2.0,2.0,DEM,2018,0.379473881,21.0,REP,0.369160396,0,0.1359,1.0,0.5,False,53440.0,500,,79.2,3013274.13,2347900.03,0.0
1053,1053,"LEECH, ROLAND E",IN,2.0,2.0,DEM,2018,0.379473881,21.0,REP,0.369160396,0,0.1359,1.0,0.5,False,53440.0,500,,79.2,3013274.13,2347900.03,0.0
1054,1054,"PETROFF, JOHN HENRY",IN,2.0,2.0,DEM,2018,0.379473881,21.0,REP,0.369160396,0,0.1359,1.0,0.5,False,53440.0,6,,79.2,3013274.13,2347900.03,0.0
1055,1055,"SUMME, MARK JOHN",IN,2.0,2.0,REP,2018,0.379473881,21.0,REP,0.592621987,0,0.1359,1.0,0.5,True,53440.0,18,,79.2,2565239.28,1841696.01,0.0
1056,1056,"WALORSKI SWIHART, JACKIE",IN,2.0,2.0,REP,2018,0.379473881,21.0,REP,0.592621987,0,0.1359,0.0,0.5,True,53440.0,500,78.6,79.2,2565239.28,1841696.01,0.0
1057,1057,"BANKS, JAMES E",IN,3.0,3.0,REP,2018,0.311214767,22.3,REP,0.701330749,1,0.12491,1.0,0.5,True,53197.0,5,100.0,79.6,903042.02,806677.43,4.0
1058,1058,"BENDER, TYLER",IN,3.0,3.0,OTH,2018,0.311214767,22.3,REP,0.0,0,0.12491,1.0,0.5,False,53197.0,500,,79.6,,,4.0
1059,1059,"ROBERSON, JOHN FORREST",IN,3.0,3.0,DEM,2018,0.311214767,22.3,REP,0.229719839,0,0.12491,1.0,0.5,False,53197.0,6,,79.6,745518.5,429124.08,4.0
1060,1060,"SCHRADER, THOMAS ALLEN",IN,3.0,3.0,DEM,2018,0.311214767,22.3,REP,0.229719839,0,0.12491,1.0,0.5,False,53197.0,20,,79.6,745518.5,429124.08,4.0
1061,1061,"TRITCH, COURTNEY",IN,3.0,3.0,DEM,2018,0.311214767,22.3,REP,0.229719839,0,0.12491,0.0,0.5,False,53197.0,128,79.1,79.6,745518.5,429124.08,4.0
1062,1062,"BAIRD, JAMES R PHD",IN,4.0,4.0,REP,2018,0.315201958,24.7,REP,0.645999271,0,0.11256,1.0,0.5,True,56721.0,5,36.6,79.8,494439.82,325369.15,4.0
1063,1063,"BALLOCK, THOMAS",IN,4.0,4.0,W,2018,0.315201958,24.7,REP,0.0,0,0.11256,1.0,0.5,False,56721.0,20,,79.8,,,4.0
1064,1064,"BECK, TOBI",IN,4.0,4.0,DEM,2018,0.315201958,24.7,REP,0.30467306,0,0.11256,0.0,0.5,False,56721.0,500,34.6,79.8,111399.37,83867.27,4.0
1065,1065,"BRAUN, STEVEN J",IN,4.0,4.0,REP,2018,0.315201958,24.7,REP,0.645999271,0,0.11256,1.0,0.5,True,56721.0,19,,79.8,494439.82,325369.15,4.0
1066,1066,"DAY, ROGER D.",IN,4.0,4.0,DEM,2018,0.315201958,24.7,REP,0.30467306,0,0.11256,1.0,0.5,False,56721.0,92,,79.8,111399.37,83867.27,4.0
1067,1067,"ELLIS, ROLAND",IN,4.0,4.0,DEM,2018,0.315201958,24.7,REP,0.30467306,0,0.11256,1.0,0.5,False,56721.0,500,,79.8,111399.37,83867.27,4.0
1068,1068,"GRANT, KEVIN J",IN,4.0,4.0,REP,2018,0.315201958,24.7,REP,0.645999271,0,0.11256,1.0,0.5,True,56721.0,13,,79.8,494439.82,325369.15,4.0
1069,1069,"GRIESEY, DARIN PATRICK",IN,4.0,4.0,DEM,2018,0.315201958,24.7,REP,0.30467306,0,0.11256,1.0,0.5,False,56721.0,500,,79.8,111399.37,83867.27,4.0
1070,1070,"MACKEY, JOSEPH WILLIAM MR",IN,4.0,4.0,DEM,2018,0.315201958,24.7,REP,0.30467306,0,0.11256,1.0,0.5,False,56721.0,11,,79.8,111399.37,83867.27,4.0
1071,1071,"MAQCKEY, JOSEPH WILLIAM MR",IN,4.0,4.0,DEM,2018,0.315201958,24.7,REP,0.30467306,0,0.11256,1.0,0.5,False,56721.0,11,,79.8,111399.37,83867.27,4.0
1072,1072,"MORALES, CESAR DIEGO",IN,4.0,4.0,REP,2018,0.315201958,24.7,REP,0.645999271,0,0.11256,1.0,0.5,True,56721.0,500,,79.8,494439.82,325369.15,4.0
1073,1073,"NEASE, JAMES",IN,4.0,4.0,REP,2018,0.315201958,24.7,REP,0.645999271,0,0.11256,1.0,0.5,True,56721.0,5,,79.8,494439.82,325369.15,4.0
1074,1074,"RADICE, TIMOTHY MICHAEL",IN,4.0,4.0,REP,2018,0.315201958,24.7,REP,0.645999271,0,0.11256,1.0,0.5,True,56721.0,21,,79.8,494439.82,325369.15,4.0
1075,1075,"SHIPLEY, SHERYL",IN,4.0,4.0,DEM,2018,0.315201958,24.7,REP,0.30467306,0,0.11256,0.0,0.5,False,56721.0,500,,79.8,111399.37,83867.27,4.0
1076,1076,"THOMAS, JARED",IN,4.0,4.0,REP,2018,0.315201958,24.7,REP,0.645999271,0,0.11256,1.0,0.5,True,56721.0,113,,79.8,494439.82,325369.15,4.0
1077,1077,"ZIOL, VERONIKKA M.",IN,4.0,4.0,DEM,2018,0.315201958,24.7,REP,0.30467306,0,0.11256,0.0,0.5,False,56721.0,500,,79.8,111399.37,83867.27,4.0
1078,1078,"BROOKS, SUSAN MRS.",IN,5.0,5.0,REP,2018,0.500504539,43.6,REP,0.614533112,1,0.16304000000000002,0.0,0.5,True,71573.0,27,100.0,80.2,1286033.96,1109612.57,0.0
1079,1079,"CHRISTIE, JENNIFER",IN,5.0,5.0,DEM,2018,0.500504539,43.6,REP,0.343006373,0,0.16304000000000002,0.0,0.5,False,71573.0,1,,80.2,175214.86,78839.46,0.0
1080,1080,"DOUGLAS, DION A",IN,5.0,5.0,DEM,2018,0.500504539,43.6,REP,0.343006373,0,0.16304000000000002,1.0,0.5,False,71573.0,500,,80.2,175214.86,78839.46,0.0
1081,1081,"DUGDALE, SEAN",IN,5.0,5.0,DEM,2018,0.500504539,43.6,REP,0.343006373,0,0.16304000000000002,1.0,0.5,False,71573.0,39,,80.2,175214.86,78839.46,0.0
1082,1082,"EDOM, JEREMY LEE",IN,5.0,5.0,IND,2018,0.500504539,43.6,REP,0.0,0,0.16304000000000002,1.0,0.5,False,71573.0,26,,80.2,,,0.0
1083,1083,"FARAGGI, ESHEL",IN,5.0,5.0,DEM,2018,0.500504539,43.6,REP,0.343006373,0,0.16304000000000002,1.0,0.5,False,71573.0,500,,80.2,175214.86,78839.46,0.0
1084,1084,"HARTLEY, MICHAEL",IN,5.0,5.0,DEM,2018,0.500504539,43.6,REP,0.343006373,0,0.16304000000000002,1.0,0.5,False,71573.0,1,,80.2,175214.86,78839.46,0.0
1085,1085,"KINDIG, SUSAN",IN,5.0,5.0,DEM,2018,0.500504539,43.6,REP,0.343006373,0,0.16304000000000002,0.0,0.5,False,71573.0,27,,80.2,175214.86,78839.46,0.0
1086,1086,"MOORE, KYLE BRENDEN",IN,5.0,5.0,DEM,2018,0.500504539,43.6,REP,0.343006373,0,0.16304000000000002,1.0,0.5,False,71573.0,86,,80.2,175214.86,78839.46,0.0
1087,1087,"SCHALER, AARON JOSEPH",IN,5.0,5.0,DEM,2018,0.500504539,43.6,REP,0.343006373,0,0.16304000000000002,1.0,0.5,False,71573.0,35,,80.2,175214.86,78839.46,0.0
1088,1088,"THORNTON, DIERDRE",IN,5.0,5.0,DEM,2018,0.500504539,43.6,REP,0.343006373,0,0.16304000000000002,0.0,0.5,False,71573.0,500,53.0,80.2,175214.86,78839.46,0.0
1089,1089,"CAMPBELL, MIKE",IN,6.0,6.0,REP,2018,0.288093905,19.8,REP,0.691470545,0,0.06856,1.0,0.5,True,52636.0,1,,80,2273508.41,1919168.63,0.0
1090,1090,"CARSON, ANDRE D.",IN,6.0,6.0,DEM,2018,0.288093905,19.8,REP,0.266925237,0,0.06856,1.0,0.5,False,52636.0,133,,80,45359.27,33223.53,0.0
1091,1091,"CRIDER, MICHAEL R MR.",IN,6.0,6.0,REP,2018,0.288093905,19.8,REP,0.691470545,0,0.06856,1.0,0.5,True,52636.0,1,,80,2273508.41,1919168.63,0.0
1092,1092,"FERKINHOFF, THOMAS",IN,6.0,6.0,LIB,2018,0.288093905,19.8,REP,0.041604218,0,0.06856,1.0,0.5,False,52636.0,20,,80,,,0.0
